reading_id,robot_id,timestamp,vibration_level,motor_temperature,torque_load,power_consumption
READ-000326,ROB-0001,2023-03-29 06:00:00,0.25,53.9,90.8,2068.0
READ-000327,ROB-0001,2023-03-29 12:00:00,0.564,58.6,91.6,792.4
READ-000328,ROB-0001,2023-03-29 18:00:00,0.41,41.6,129.8,2022.6
READ-000329,ROB-0001,2023-03-30 00:00:00,0.404,71.9,62.6,1291.4
READ-000330,ROB-0001,2023-03-30 06:00:00,0.347,52.2,71.6,1836.2
READ-000331,ROB-0001,2023-03-30 12:00:00,0.48,66.4,78.2,1491.6
READ-000332,ROB-0001,2023-03-30 18:00:00,0.293,52.9,82.5,1125.4
READ-000333,ROB-0001,2023-03-31 00:00:00,0.122,68.0,82.8,1182.7
READ-000334,ROB-0001,2023-03-31 06:00:00,0.51,58.6,120.1,1506.2
READ-000335,ROB-0001,2023-03-31 12:00:00,0.263,48.8,97.0,1992.8
READ-000336,ROB-0001,2023-03-31 18:00:00,0.37,61.8,96.9,1026.3
READ-000337,ROB-0001,2023-04-01 00:00:00,0.221,51.0,117.9,1994.7
READ-000338,ROB-0001,2023-04-01 06:00:00,0.43,58.4,123.9,997.2
READ-000339,ROB-0001,2023-04-01 12:00:00,0.303,50.8,116.7,1809.3
READ-000340,ROB-0001,2023-04-01 18:00:00,0.354,63.4,98.7,571.2
READ-000341,ROB-0001,2023-04-02 00:00:00,0.308,66.8,75.0,1547.6
READ-000342,ROB-0001,2023-04-02 06:00:00,0.603,57.8,74.4,1222.3
READ-000343,ROB-0001,2023-04-02 12:00:00,0.396,43.4,70.3,1841.3
READ-000344,ROB-0001,2023-04-02 18:00:00,0.146,56.2,130.8,1474.3
READ-000345,ROB-0001,2023-04-03 00:00:00,0.567,60.1,71.2,1476.3
READ-000346,ROB-0001,2023-04-03 06:00:00,0.259,66.9,115.0,1379.1
READ-000347,ROB-0001,2023-04-03 12:00:00,0.435,59.1,128.0,899.6
READ-000348,ROB-0001,2023-04-03 18:00:00,0.505,43.8,137.6,931.0
READ-000349,ROB-0001,2023-04-04 00:00:00,0.148,59.6,141.4,732.5
READ-000350,ROB-0001,2023-04-04 06:00:00,0.253,47.5,64.9,857.5
READ-000351,ROB-0001,2023-04-04 12:00:00,0.342,53.2,79.2,885.3
READ-000352,ROB-0001,2023-04-04 18:00:00,0.475,66.3,86.2,1854.1
READ-000353,ROB-0001,2023-04-05 00:00:00,0.535,74.3,67.1,1129.7
READ-000354,ROB-0001,2023-04-05 06:00:00,0.524,64.9,143.2,1644.7
READ-000355,ROB-0001,2023-04-05 12:00:00,0.27,64.7,71.7,728.0
READ-000356,ROB-0001,2023-04-05 18:00:00,0.148,40.1,70.5,1877.0
READ-000357,ROB-0001,2023-04-06 00:00:00,0.289,59.1,84.6,699.3
READ-000358,ROB-0001,2023-04-06 06:00:00,0.273,55.9,95.9,1594.7
READ-000359,ROB-0001,2023-04-06 12:00:00,0.452,61.5,103.8,710.8
READ-000360,ROB-0001,2023-04-06 18:00:00,0.429,45.3,92.7,1892.0
READ-000361,ROB-0001,2023-04-07 00:00:00,0.54,46.1,103.8,1443.8
READ-000362,ROB-0001,2023-04-07 06:00:00,0.539,65.4,132.7,1271.6
READ-000363,ROB-0001,2023-04-07 12:00:00,0.554,67.6,101.4,665.3
READ-000364,ROB-0001,2023-04-07 18:00:00,0.146,68.7,99.9,1347.9
READ-000365,ROB-0001,2023-04-08 00:00:00,0.292,69.5,107.8,1026.2
READ-000366,ROB-0001,2023-04-08 06:00:00,0.33,53.7,126.3,1534.9
READ-000367,ROB-0001,2023-04-08 12:00:00,0.495,68.1,113.4,673.4
READ-000368,ROB-0001,2023-04-08 18:00:00,0.541,58.9,66.8,1542.4
READ-000369,ROB-0001,2023-04-09 00:00:00,0.591,66.6,146.8,1716.3
READ-000370,ROB-0001,2023-04-09 06:00:00,0.361,45.4,96.9,1601.1
READ-000371,ROB-0001,2023-04-09 12:00:00,0.191,57.8,148.3,1341.5
READ-000372,ROB-0001,2023-04-09 18:00:00,0.477,51.3,118.4,919.2
READ-000373,ROB-0001,2023-04-10 00:00:00,0.269,60.4,79.6,1461.7
READ-000374,ROB-0001,2023-04-10 06:00:00,0.404,43.7,65.6,1551.5
READ-000375,ROB-0001,2023-04-10 12:00:00,0.149,63.5,89.0,1906.4
READ-000376,ROB-0001,2023-04-10 18:00:00,0.287,60.5,56.6,685.1
READ-000377,ROB-0001,2023-04-11 00:00:00,0.213,50.2,136.5,1439.1
READ-000378,ROB-0001,2023-04-11 06:00:00,0.556,45.2,140.0,1510.6
READ-000379,ROB-0001,2023-04-11 12:00:00,0.341,74.8,133.2,1171.5
READ-000380,ROB-0001,2023-04-11 18:00:00,0.553,71.6,86.2,1345.2
READ-000381,ROB-0001,2023-04-12 00:00:00,0.43,62.3,127.8,1149.9
READ-000382,ROB-0001,2023-04-12 06:00:00,0.288,44.9,128.5,1433.0
READ-000383,ROB-0001,2023-04-12 12:00:00,0.563,48.8,59.0,1732.6
READ-000384,ROB-0001,2023-04-12 18:00:00,0.546,55.8,105.8,1146.7
READ-000385,ROB-0001,2023-04-13 00:00:00,0.38,58.9,91.5,605.2
READ-000386,ROB-0001,2023-04-13 06:00:00,0.534,66.9,125.4,847.9
READ-000387,ROB-0001,2023-04-13 12:00:00,0.547,43.8,142.2,1478.1
READ-000388,ROB-0001,2023-04-13 18:00:00,0.53,65.0,139.4,1910.5
READ-000389,ROB-0001,2023-04-14 00:00:00,0.254,46.0,76.1,751.4
READ-000390,ROB-0001,2023-04-14 06:00:00,0.242,48.4,76.0,750.0
READ-000391,ROB-0001,2023-04-14 12:00:00,0.233,64.6,72.6,1010.4
READ-000392,ROB-0001,2023-04-14 18:00:00,0.489,44.1,112.6,1255.0
READ-000393,ROB-0001,2023-04-15 00:00:00,0.177,54.5,94.3,1773.9
READ-000394,ROB-0001,2023-04-15 06:00:00,0.399,58.2,131.3,1868.7
READ-000395,ROB-0001,2023-04-15 12:00:00,0.29,56.6,133.9,1277.9
READ-000396,ROB-0001,2023-04-15 18:00:00,0.301,51.2,109.9,1742.4
READ-000397,ROB-0001,2023-04-16 00:00:00,0.42,59.0,79.1,1346.1
READ-000398,ROB-0001,2023-04-16 06:00:00,0.197,52.0,71.3,830.9
READ-000399,ROB-0001,2023-04-16 12:00:00,0.359,66.3,89.1,695.0
READ-000400,ROB-0001,2023-04-16 18:00:00,0.377,46.8,79.5,1898.0
READ-000401,ROB-0001,2023-04-17 00:00:00,0.449,44.7,96.1,1056.8
READ-000402,ROB-0001,2023-04-17 06:00:00,0.215,70.2,88.1,1234.5
READ-000403,ROB-0001,2023-04-17 12:00:00,0.37,72.8,132.7,1082.9
READ-000404,ROB-0001,2023-04-17 18:00:00,0.292,72.8,104.5,1310.5
READ-000405,ROB-0001,2023-04-18 00:00:00,0.131,56.1,71.2,646.9
READ-000406,ROB-0001,2023-04-18 06:00:00,0.193,54.1,131.5,1160.9
READ-000407,ROB-0001,2023-04-18 12:00:00,0.426,61.6,144.3,1153.3
READ-000408,ROB-0001,2023-04-18 18:00:00,0.282,43.3,159.0,1581.4
READ-000409,ROB-0001,2023-04-19 00:00:00,0.233,69.4,154.1,1921.5
READ-000410,ROB-0001,2023-04-19 06:00:00,0.464,50.6,94.0,654.4
READ-000411,ROB-0001,2023-04-19 12:00:00,0.54,45.3,92.7,1853.2
READ-000412,ROB-0001,2023-04-19 18:00:00,0.272,59.2,116.4,1729.2
READ-000413,ROB-0001,2023-04-20 00:00:00,0.368,66.3,140.4,1895.5
READ-000414,ROB-0001,2023-04-20 06:00:00,0.241,51.1,88.9,1804.5
READ-000415,ROB-0001,2023-04-20 12:00:00,0.393,51.2,120.9,1175.4
READ-000416,ROB-0001,2023-04-20 18:00:00,0.45,70.5,128.8,1371.1
READ-000417,ROB-0001,2023-04-21 00:00:00,0.098,71.6,142.7,724.7
READ-000418,ROB-0001,2023-04-21 06:00:00,0.176,59.3,109.9,700.2
READ-000419,ROB-0001,2023-04-21 12:00:00,0.382,69.8,78.9,2061.2
READ-000420,ROB-0001,2023-04-21 18:00:00,0.295,59.5,79.8,1456.2
READ-000421,ROB-0001,2023-04-22 00:00:00,0.214,47.2,133.3,1058.8
READ-000422,ROB-0001,2023-04-22 06:00:00,0.209,65.5,138.3,1140.4
READ-000423,ROB-0001,2023-04-22 12:00:00,0.385,41.0,102.9,1175.0
READ-000424,ROB-0001,2023-04-22 18:00:00,0.466,44.4,93.8,731.3
READ-000425,ROB-0001,2023-04-23 00:00:00,0.313,60.9,88.5,1779.2
READ-000426,ROB-0001,2023-04-23 06:00:00,0.165,53.1,90.3,1551.9
READ-000427,ROB-0001,2023-04-23 12:00:00,0.137,67.5,68.0,1179.3
READ-000428,ROB-0001,2023-04-23 18:00:00,0.545,50.0,137.3,2002.5
READ-000429,ROB-0001,2023-04-24 00:00:00,0.49,59.0,123.9,1185.2
READ-000430,ROB-0001,2023-04-24 06:00:00,0.357,68.0,97.8,1155.1
READ-000431,ROB-0001,2023-04-24 12:00:00,0.351,52.1,108.0,1076.2
READ-000432,ROB-0001,2023-04-24 18:00:00,0.383,67.9,157.9,1182.4
READ-000433,ROB-0001,2023-04-25 00:00:00,0.361,46.8,151.1,765.7
READ-000434,ROB-0001,2023-04-25 06:00:00,0.336,47.3,71.1,1154.5
READ-000435,ROB-0001,2023-04-25 12:00:00,0.166,41.3,123.6,1442.9
READ-000436,ROB-0001,2023-04-25 18:00:00,0.425,57.2,60.4,596.7
READ-000437,ROB-0001,2023-04-26 00:00:00,0.068,68.6,85.8,623.7
READ-000438,ROB-0001,2023-04-26 06:00:00,0.302,59.0,81.7,1888.3
READ-000439,ROB-0001,2023-04-26 12:00:00,0.477,64.4,81.6,878.0
READ-000440,ROB-0001,2023-04-26 18:00:00,0.05,47.6,125.1,578.0
READ-000441,ROB-0001,2023-04-27 00:00:00,0.332,47.8,109.9,1737.3
READ-000442,ROB-0001,2023-04-27 06:00:00,0.29,53.4,118.2,653.3
READ-000443,ROB-0001,2023-04-27 12:00:00,0.356,48.3,136.3,1878.5
READ-000444,ROB-0001,2023-04-27 18:00:00,0.364,66.1,118.4,1826.4
READ-000445,ROB-0001,2023-04-28 00:00:00,0.463,53.8,61.1,2060.2
READ-000446,ROB-0001,2023-04-28 06:00:00,0.373,56.8,94.3,1204.3
READ-000447,ROB-0001,2023-04-28 12:00:00,0.476,61.3,133.5,1409.2
READ-000448,ROB-0001,2023-04-28 18:00:00,0.541,46.0,73.5,1983.4
READ-000449,ROB-0001,2023-04-29 00:00:00,0.305,59.0,119.6,1434.7
READ-000450,ROB-0001,2023-04-29 06:00:00,0.441,47.0,113.3,1708.1
READ-000451,ROB-0001,2023-04-29 12:00:00,0.288,73.7,81.8,1253.7
READ-000452,ROB-0001,2023-04-29 18:00:00,0.278,63.8,151.6,711.7
READ-000453,ROB-0001,2023-04-30 00:00:00,0.169,46.2,117.3,1039.4
READ-000454,ROB-0001,2023-04-30 06:00:00,0.299,59.9,126.6,1904.8
READ-000455,ROB-0001,2023-04-30 12:00:00,0.328,44.9,81.0,878.2
READ-000456,ROB-0001,2023-04-30 18:00:00,0.398,50.9,122.7,1404.3
READ-000457,ROB-0001,2023-05-01 00:00:00,0.146,56.8,133.7,1723.8
READ-000458,ROB-0001,2023-05-01 06:00:00,0.425,60.7,98.6,722.7
READ-000459,ROB-0001,2023-05-01 12:00:00,0.317,39.9,92.9,705.1
READ-000460,ROB-0001,2023-05-01 18:00:00,0.223,53.4,97.0,1530.6
READ-000461,ROB-0001,2023-05-02 00:00:00,0.228,60.1,133.1,1600.9
READ-000462,ROB-0001,2023-05-02 06:00:00,0.502,45.6,55.8,989.3
READ-000463,ROB-0001,2023-05-02 12:00:00,0.256,75.5,66.8,1240.6
READ-000464,ROB-0001,2023-05-02 18:00:00,0.368,47.8,113.3,1805.1
READ-000465,ROB-0001,2023-05-03 00:00:00,0.353,61.6,151.8,1724.6
READ-000466,ROB-0001,2023-05-03 06:00:00,0.372,47.2,120.0,1421.6
READ-000467,ROB-0001,2023-05-03 12:00:00,0.454,53.6,128.0,1221.0
READ-000468,ROB-0001,2023-05-03 18:00:00,0.388,66.8,95.1,613.7
READ-000469,ROB-0001,2023-05-04 00:00:00,0.459,52.8,86.9,1209.7
READ-000470,ROB-0001,2023-05-04 06:00:00,0.429,44.1,136.0,1924.9
READ-000471,ROB-0001,2023-05-04 12:00:00,0.377,57.5,97.7,1035.3
READ-000472,ROB-0001,2023-05-04 18:00:00,0.244,45.8,115.8,1425.9
READ-000473,ROB-0001,2023-05-05 00:00:00,0.287,42.8,111.2,1909.8
READ-000474,ROB-0001,2023-05-05 06:00:00,0.348,62.8,74.4,1947.2
READ-000475,ROB-0001,2023-05-05 12:00:00,0.503,60.4,86.1,1965.1
READ-000476,ROB-0001,2023-05-05 18:00:00,0.385,55.6,145.9,1950.8
READ-000477,ROB-0001,2023-05-06 00:00:00,0.238,42.6,111.9,1901.3
READ-000478,ROB-0001,2023-05-06 06:00:00,0.491,69.6,116.0,1112.7
READ-000479,ROB-0001,2023-05-06 12:00:00,0.577,61.7,99.3,1948.6
READ-000480,ROB-0001,2023-05-06 18:00:00,0.386,50.7,64.4,1422.3
READ-000481,ROB-0001,2023-05-07 00:00:00,0.158,52.7,70.7,809.9
READ-000482,ROB-0001,2023-05-07 06:00:00,0.356,54.2,101.8,1865.6
READ-000483,ROB-0001,2023-05-07 12:00:00,0.51,56.1,148.9,627.0
READ-000484,ROB-0001,2023-05-07 18:00:00,0.524,67.1,84.9,634.0
READ-000485,ROB-0001,2023-05-08 00:00:00,0.297,48.5,159.7,1618.1
READ-000486,ROB-0001,2023-05-08 06:00:00,0.264,55.7,104.2,606.0
READ-000487,ROB-0001,2023-05-08 12:00:00,0.301,52.7,81.2,753.5
READ-000488,ROB-0001,2023-05-08 18:00:00,0.399,68.4,62.5,972.4
READ-000489,ROB-0001,2023-05-09 00:00:00,0.265,52.9,102.1,1991.0
READ-000490,ROB-0001,2023-05-09 06:00:00,0.278,60.2,144.7,1689.7
READ-000491,ROB-0001,2023-05-09 12:00:00,0.263,60.8,151.7,717.6
READ-000492,ROB-0001,2023-05-09 18:00:00,0.493,60.2,96.3,1049.5
READ-000493,ROB-0001,2023-05-10 00:00:00,0.369,58.8,77.7,1706.9
READ-000494,ROB-0001,2023-05-10 06:00:00,0.289,65.8,106.2,1743.3
READ-000495,ROB-0001,2023-05-10 12:00:00,0.163,54.5,118.1,1324.3
READ-000496,ROB-0001,2023-05-10 18:00:00,0.11,58.5,68.9,1490.1
READ-000497,ROB-0001,2023-05-11 00:00:00,0.24,44.5,139.7,1455.0
READ-000498,ROB-0001,2023-05-11 06:00:00,0.408,68.1,108.1,789.2
READ-000499,ROB-0001,2023-05-11 12:00:00,0.376,57.1,94.2,1445.6
READ-000500,ROB-0001,2023-05-11 18:00:00,0.364,67.6,67.9,1479.7
READ-000501,ROB-0001,2023-05-12 00:00:00,0.367,64.4,149.9,2038.6
READ-000502,ROB-0001,2023-05-12 06:00:00,0.355,48.6,72.7,1814.9
READ-000503,ROB-0001,2023-05-12 12:00:00,0.456,51.6,95.2,876.4
READ-000504,ROB-0001,2023-05-12 18:00:00,0.413,64.4,130.1,2025.3
READ-000505,ROB-0001,2023-05-13 00:00:00,0.475,46.3,101.3,1041.2
READ-000506,ROB-0001,2023-05-13 06:00:00,0.3,51.6,77.0,1733.1
READ-000507,ROB-0001,2023-05-13 12:00:00,0.464,47.1,145.7,1114.0
READ-000508,ROB-0001,2023-05-13 18:00:00,0.289,50.6,137.9,1879.8
READ-000509,ROB-0001,2023-05-14 00:00:00,0.209,58.5,150.3,1640.2
READ-000510,ROB-0001,2023-05-14 06:00:00,0.258,48.8,138.9,1859.8
READ-000511,ROB-0001,2023-05-14 12:00:00,0.58,53.1,135.1,772.1
READ-000512,ROB-0001,2023-05-14 18:00:00,0.559,46.9,54.8,1614.4
READ-000513,ROB-0001,2023-05-15 00:00:00,0.609,59.0,80.3,1626.0
READ-000514,ROB-0001,2023-05-15 06:00:00,0.543,65.4,69.9,1798.8
READ-000515,ROB-0001,2023-05-15 12:00:00,0.493,48.3,91.2,1854.5
READ-000516,ROB-0001,2023-05-15 18:00:00,0.548,51.0,125.4,1100.2
READ-000517,ROB-0001,2023-05-16 00:00:00,0.45,62.2,98.2,1866.7
READ-000518,ROB-0001,2023-05-16 06:00:00,0.384,61.0,99.0,1215.4
READ-000519,ROB-0001,2023-05-16 12:00:00,0.217,56.0,84.6,1674.5
READ-000520,ROB-0001,2023-05-16 18:00:00,0.252,44.7,77.0,1183.1
READ-000521,ROB-0001,2023-05-17 00:00:00,0.394,42.6,103.3,1083.1
READ-000522,ROB-0001,2023-05-17 06:00:00,0.227,70.9,74.8,571.7
READ-000523,ROB-0001,2023-05-17 12:00:00,0.434,57.2,142.8,1848.7
READ-000524,ROB-0001,2023-05-17 18:00:00,0.403,52.1,112.2,2021.6
READ-000525,ROB-0001,2023-05-18 00:00:00,0.246,65.3,46.2,1025.9
READ-000526,ROB-0001,2023-05-18 06:00:00,0.213,53.1,141.8,1898.1
READ-000527,ROB-0001,2023-05-18 12:00:00,0.285,49.8,72.3,1763.8
READ-000528,ROB-0001,2023-05-18 18:00:00,0.194,70.2,79.7,1829.7
READ-000529,ROB-0001,2023-05-19 00:00:00,0.45,70.5,141.0,1749.0
READ-000530,ROB-0001,2023-05-19 06:00:00,0.256,54.8,109.6,730.8
READ-000531,ROB-0001,2023-05-19 12:00:00,0.426,64.4,113.2,729.9
READ-000532,ROB-0001,2023-05-19 18:00:00,0.147,50.0,148.6,1944.9
READ-000533,ROB-0001,2023-05-20 00:00:00,0.527,46.6,128.0,748.2
READ-000534,ROB-0001,2023-05-20 06:00:00,0.46,48.7,68.6,1941.2
READ-000535,ROB-0001,2023-05-20 12:00:00,0.337,61.8,85.8,763.5
READ-000536,ROB-0001,2023-05-20 18:00:00,0.309,50.8,90.4,1500.3
READ-000537,ROB-0001,2023-05-21 00:00:00,0.296,53.9,133.3,815.7
READ-000538,ROB-0001,2023-05-21 06:00:00,0.371,47.6,93.6,664.4
READ-000539,ROB-0001,2023-05-21 12:00:00,0.215,54.5,148.3,822.4
READ-000540,ROB-0001,2023-05-21 18:00:00,0.309,44.9,67.9,1960.5
READ-000541,ROB-0001,2023-05-22 00:00:00,0.454,63.7,116.3,1876.6
READ-000542,ROB-0001,2023-05-22 06:00:00,0.21,51.9,151.9,1242.8
READ-000543,ROB-0001,2023-05-22 12:00:00,0.435,68.4,96.2,1221.9
READ-000544,ROB-0001,2023-05-22 18:00:00,0.555,65.5,102.6,617.2
READ-000545,ROB-0001,2023-05-23 00:00:00,0.222,61.5,78.7,1648.7
READ-000546,ROB-0001,2023-05-23 06:00:00,0.339,49.6,156.5,1620.9
READ-000547,ROB-0001,2023-05-23 12:00:00,0.347,62.5,85.0,1234.0
READ-000548,ROB-0001,2023-05-23 18:00:00,0.415,48.1,128.1,1462.0
READ-000549,ROB-0001,2023-05-24 00:00:00,0.269,59.9,63.7,1933.0
READ-000550,ROB-0001,2023-05-24 06:00:00,0.334,57.1,139.1,1021.6
READ-000551,ROB-0001,2023-05-24 12:00:00,0.187,62.0,108.1,1495.8
READ-000552,ROB-0001,2023-05-24 18:00:00,0.376,69.3,118.7,1214.0
READ-000553,ROB-0001,2023-05-25 00:00:00,0.251,55.8,113.2,1453.5
READ-000554,ROB-0001,2023-05-25 06:00:00,0.469,67.6,138.0,1486.8
READ-000555,ROB-0001,2023-05-25 12:00:00,0.374,56.8,98.1,1305.7
READ-000556,ROB-0001,2023-05-25 18:00:00,0.222,50.4,100.4,1060.9
READ-000557,ROB-0001,2023-05-26 00:00:00,0.475,42.3,110.4,1675.2
READ-000558,ROB-0001,2023-05-26 06:00:00,0.371,50.4,103.5,1151.6
READ-000559,ROB-0001,2023-05-26 12:00:00,0.454,42.7,110.3,749.7
READ-000560,ROB-0001,2023-05-26 18:00:00,0.226,44.8,96.5,1406.9
READ-000561,ROB-0001,2023-05-27 00:00:00,0.377,46.6,136.0,1956.9
READ-000562,ROB-0001,2023-05-27 06:00:00,0.358,56.0,130.7,952.2
READ-000563,ROB-0001,2023-05-27 12:00:00,0.562,59.5,113.1,1009.1
READ-000564,ROB-0001,2023-05-27 18:00:00,0.153,42.8,153.7,1121.3
READ-000565,ROB-0001,2023-05-28 00:00:00,0.428,45.3,116.9,1707.9
READ-000566,ROB-0001,2023-05-28 06:00:00,0.409,46.5,80.0,884.3
READ-000567,ROB-0001,2023-05-28 12:00:00,0.201,64.9,100.6,828.5
READ-000568,ROB-0001,2023-05-28 18:00:00,0.241,70.1,84.3,688.2
READ-000569,ROB-0001,2023-05-29 00:00:00,0.201,43.2,105.3,1763.4
READ-000570,ROB-0001,2023-05-29 06:00:00,0.149,72.9,129.6,1968.6
READ-000571,ROB-0001,2023-05-29 12:00:00,0.313,61.8,130.9,1946.3
READ-000572,ROB-0001,2023-05-29 18:00:00,0.372,52.3,85.1,2031.7
READ-000573,ROB-0001,2023-05-30 00:00:00,0.528,53.5,149.7,775.1
READ-000574,ROB-0001,2023-05-30 06:00:00,0.316,60.5,75.6,606.5
READ-000575,ROB-0001,2023-05-30 12:00:00,0.325,41.5,108.9,1930.5
READ-000576,ROB-0001,2023-05-30 18:00:00,0.484,56.9,104.9,549.4
READ-000577,ROB-0001,2023-05-31 00:00:00,0.573,57.9,107.1,1924.2
READ-000578,ROB-0001,2023-05-31 06:00:00,0.307,56.7,93.3,2033.9
READ-000579,ROB-0001,2023-05-31 12:00:00,0.204,57.5,93.5,1869.1
READ-000580,ROB-0001,2023-05-31 18:00:00,0.517,59.0,82.6,1246.7
READ-000581,ROB-0001,2023-06-01 00:00:00,0.245,63.5,101.3,906.0
READ-000582,ROB-0001,2023-06-01 06:00:00,0.636,55.9,74.3,1871.4
READ-000583,ROB-0001,2023-06-01 12:00:00,0.239,48.2,70.7,561.3
READ-000584,ROB-0001,2023-06-01 18:00:00,0.341,43.3,139.8,493.0
READ-000585,ROB-0001,2023-06-02 00:00:00,0.396,50.5,128.7,1908.0
READ-000586,ROB-0001,2023-06-02 06:00:00,0.212,68.8,69.8,1401.0
READ-000587,ROB-0001,2023-06-02 12:00:00,0.14,44.4,97.7,1299.5
READ-000588,ROB-0001,2023-06-02 18:00:00,0.539,71.5,97.8,1391.8
READ-000589,ROB-0001,2023-06-03 00:00:00,0.324,73.6,83.7,1392.7
READ-000590,ROB-0001,2023-06-03 06:00:00,0.405,48.8,101.5,1633.1
READ-000591,ROB-0001,2023-06-03 12:00:00,0.531,46.4,100.7,1068.1
READ-000592,ROB-0001,2023-06-03 18:00:00,0.382,49.2,136.8,973.3
READ-000593,ROB-0001,2023-06-04 00:00:00,0.339,68.8,113.3,1876.2
READ-000594,ROB-0001,2023-06-04 06:00:00,0.487,52.6,68.0,1228.1
READ-000595,ROB-0001,2023-06-04 12:00:00,0.481,57.2,86.4,1323.4
READ-000596,ROB-0001,2023-06-04 18:00:00,0.261,49.5,103.8,1042.0
READ-000597,ROB-0001,2023-06-05 00:00:00,0.386,61.2,149.4,918.5
READ-000598,ROB-0001,2023-06-05 06:00:00,0.446,43.1,107.2,1653.1
READ-000599,ROB-0001,2023-06-05 12:00:00,0.264,67.5,57.0,852.4
READ-000600,ROB-0001,2023-06-05 18:00:00,0.217,50.6,69.8,1118.8
READ-000601,ROB-0001,2023-06-06 00:00:00,0.531,69.7,135.2,860.1
READ-000602,ROB-0001,2023-06-06 06:00:00,0.405,70.0,140.3,1079.4
READ-000603,ROB-0001,2023-06-06 12:00:00,0.116,56.3,85.0,1617.1
READ-000604,ROB-0001,2023-06-06 18:00:00,0.363,61.5,128.1,2037.0
READ-000605,ROB-0001,2023-06-07 00:00:00,0.109,63.9,116.5,967.8
READ-000606,ROB-0001,2023-06-07 06:00:00,0.375,57.8,102.2,609.9
READ-000607,ROB-0001,2023-06-07 12:00:00,0.372,53.1,81.9,1236.3
READ-000608,ROB-0001,2023-06-07 18:00:00,0.487,67.4,63.4,1578.8
READ-000609,ROB-0001,2023-06-08 00:00:00,0.274,41.9,113.4,676.2
READ-000610,ROB-0001,2023-06-08 06:00:00,0.308,69.9,72.8,683.2
READ-000611,ROB-0001,2023-06-08 12:00:00,0.467,66.0,114.2,619.9
READ-000612,ROB-0001,2023-06-08 18:00:00,0.543,59.2,142.7,1574.8
READ-000613,ROB-0001,2023-06-09 00:00:00,0.34,73.8,83.8,1000.9
READ-000614,ROB-0001,2023-06-09 06:00:00,0.403,47.5,119.4,2012.2
READ-000615,ROB-0001,2023-06-09 12:00:00,0.428,58.0,101.9,650.9
READ-000616,ROB-0001,2023-06-09 18:00:00,0.257,53.3,68.5,1976.3
READ-000617,ROB-0001,2023-06-10 00:00:00,0.432,61.8,82.3,1009.0
READ-000618,ROB-0001,2023-06-10 06:00:00,0.509,67.6,97.1,1259.8
READ-000619,ROB-0001,2023-06-10 12:00:00,0.251,67.6,145.5,935.2
READ-000620,ROB-0001,2023-06-10 18:00:00,0.126,67.5,101.2,1108.5
READ-000621,ROB-0001,2023-06-11 00:00:00,0.282,48.2,79.8,644.2
READ-000622,ROB-0001,2023-06-11 06:00:00,0.34,56.2,118.9,996.2
READ-000623,ROB-0001,2023-06-11 12:00:00,0.275,53.4,68.1,756.4
READ-000624,ROB-0001,2023-06-11 18:00:00,0.288,46.3,140.5,1433.6
READ-000625,ROB-0001,2023-06-12 00:00:00,0.103,66.5,134.1,987.8
READ-000626,ROB-0001,2023-06-12 06:00:00,0.456,46.1,82.9,1291.6
READ-000627,ROB-0001,2023-06-12 12:00:00,0.251,64.7,74.3,817.4
READ-000628,ROB-0001,2023-06-12 18:00:00,0.281,51.5,145.5,1000.8
READ-000629,ROB-0001,2023-06-13 00:00:00,0.551,50.5,147.9,703.1
READ-000630,ROB-0001,2023-06-13 06:00:00,0.412,49.2,71.7,1015.9
READ-000631,ROB-0001,2023-06-13 12:00:00,0.178,63.5,77.2,758.7
READ-000632,ROB-0001,2023-06-13 18:00:00,0.418,61.4,118.7,977.5
READ-000633,ROB-0001,2023-06-14 00:00:00,0.52,70.5,72.4,1578.6
READ-000634,ROB-0001,2023-06-14 06:00:00,0.423,52.3,119.9,1212.7
READ-000635,ROB-0001,2023-06-14 12:00:00,0.321,45.7,86.2,1889.3
READ-000636,ROB-0001,2023-06-14 18:00:00,0.134,54.6,112.3,820.7
READ-000637,ROB-0001,2023-06-15 00:00:00,0.428,44.1,61.0,1877.5
READ-000638,ROB-0001,2023-06-15 06:00:00,0.506,68.9,109.3,1725.1
READ-000639,ROB-0001,2023-06-15 12:00:00,0.242,48.3,86.4,2047.0
READ-000640,ROB-0001,2023-06-15 18:00:00,0.178,45.3,66.1,1456.9
READ-000641,ROB-0001,2023-06-16 00:00:00,0.403,64.3,75.1,1026.7
READ-000642,ROB-0001,2023-06-16 06:00:00,0.57,58.9,135.5,1226.2
READ-000643,ROB-0001,2023-06-16 12:00:00,0.374,61.9,100.2,741.3
READ-000644,ROB-0001,2023-06-16 18:00:00,0.35,56.2,71.5,1980.3
READ-000645,ROB-0001,2023-06-17 00:00:00,0.309,61.0,51.3,1207.2
READ-000646,ROB-0001,2023-06-17 06:00:00,0.53,60.5,68.4,888.9
READ-000647,ROB-0001,2023-06-17 12:00:00,0.523,59.6,89.7,1196.9
READ-000648,ROB-0001,2023-06-17 18:00:00,0.408,72.7,128.1,1225.7
READ-000649,ROB-0001,2023-06-18 00:00:00,0.338,50.6,150.0,1117.8
READ-000650,ROB-0001,2023-06-18 06:00:00,0.276,52.7,62.1,1470.3
READ-000651,ROB-0001,2023-06-18 12:00:00,0.27,69.9,129.3,1129.4
