reading_id,robot_id,timestamp,vibration_level,motor_temperature,torque_load,power_consumption,model_type,factory_location,operating_environment,cumulative_hours,failure_time,rul_hours_raw,rul_hours,is_failure_robot,label_status,total_maintenance_count,total_downtime_hours,avg_downtime_hours,repair_count,replacement_count,lubrication_count,calibration_count,inspection_count,health_risk_label
READ-011736,ROB-0007,2023-03-06 06:00:00,0.551,61.6,98.4,1585.4,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",582.0,2023-11-21,6234.0,6234.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy
READ-011737,ROB-0007,2023-03-06 12:00:00,0.347,56.6,139.0,1253.8,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",588.0,2023-11-21,6228.0,6228.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy
READ-011738,ROB-0007,2023-03-06 18:00:00,0.281,57.5,71.0,945.7,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",594.0,2023-11-21,6222.0,6222.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy
READ-011739,ROB-0007,2023-03-07 00:00:00,0.398,62.8,81.0,1908.7,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",600.0,2023-11-21,6216.0,6216.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy
READ-011740,ROB-0007,2023-03-07 06:00:00,0.277,68.0,56.5,1771.6,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",606.0,2023-11-21,6210.0,6210.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy
READ-011741,ROB-0007,2023-03-07 12:00:00,0.181,40.9,81.9,1589.1,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",612.0,2023-11-21,6204.0,6204.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy
READ-011742,ROB-0007,2023-03-07 18:00:00,0.299,53.2,112.4,1770.6,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",618.0,2023-11-21,6198.0,6198.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy
READ-011743,ROB-0007,2023-03-08 00:00:00,0.332,58.0,93.0,1317.4,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",624.0,2023-11-21,6192.0,6192.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy
READ-011744,ROB-0007,2023-03-08 06:00:00,0.522,65.4,141.2,1157.9,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",630.0,2023-11-21,6186.0,6186.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy
READ-011745,ROB-0007,2023-03-08 12:00:00,0.554,69.0,100.6,995.1,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",636.0,2023-11-21,6180.0,6180.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy
READ-011746,ROB-0007,2023-03-08 18:00:00,0.38,51.7,111.6,1832.2,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",642.0,2023-11-21,6174.0,6174.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy
READ-011747,ROB-0007,2023-03-09 00:00:00,0.273,71.3,59.0,587.8,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",648.0,2023-11-21,6168.0,6168.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy
READ-011748,ROB-0007,2023-03-09 06:00:00,0.416,55.3,105.9,1760.4,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",654.0,2023-11-21,6162.0,6162.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy
READ-011749,ROB-0007,2023-03-09 12:00:00,0.333,55.5,64.4,693.0,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",660.0,2023-11-21,6156.0,6156.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy
READ-011750,ROB-0007,2023-03-09 18:00:00,0.3,47.4,102.1,924.7,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",666.0,2023-11-21,6150.0,6150.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy
READ-011751,ROB-0007,2023-03-10 00:00:00,0.394,60.4,163.7,1503.9,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",672.0,2023-11-21,6144.0,6144.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy
READ-011752,ROB-0007,2023-03-10 06:00:00,0.359,59.4,92.8,1983.3,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",678.0,2023-11-21,6138.0,6138.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy
READ-011753,ROB-0007,2023-03-10 12:00:00,0.466,45.4,101.3,1943.5,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",684.0,2023-11-21,6132.0,6132.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy
READ-011754,ROB-0007,2023-03-10 18:00:00,0.301,44.9,103.4,1146.1,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",690.0,2023-11-21,6126.0,6126.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy
READ-011755,ROB-0007,2023-03-11 00:00:00,0.329,73.2,82.7,1127.2,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",696.0,2023-11-21,6120.0,6120.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy
READ-011756,ROB-0007,2023-03-11 06:00:00,0.506,61.4,133.5,597.0,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",702.0,2023-11-21,6114.0,6114.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy
READ-011757,ROB-0007,2023-03-11 12:00:00,0.24,50.7,61.4,1177.4,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",708.0,2023-11-21,6108.0,6108.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy
READ-011758,ROB-0007,2023-03-11 18:00:00,0.275,55.4,94.6,1469.0,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",714.0,2023-11-21,6102.0,6102.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy
READ-011759,ROB-0007,2023-03-12 00:00:00,0.482,65.8,88.4,1856.7,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",720.0,2023-11-21,6096.0,6096.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy
READ-011760,ROB-0007,2023-03-12 06:00:00,0.495,66.2,132.7,1261.9,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",726.0,2023-11-21,6090.0,6090.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy
READ-011761,ROB-0007,2023-03-12 12:00:00,0.457,54.6,66.0,1320.5,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",732.0,2023-11-21,6084.0,6084.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy
READ-011762,ROB-0007,2023-03-12 18:00:00,0.166,48.9,125.7,1420.4,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",738.0,2023-11-21,6078.0,6078.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy
READ-011763,ROB-0007,2023-03-13 00:00:00,0.533,48.2,85.4,1613.3,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",744.0,2023-11-21,6072.0,6072.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy
READ-011764,ROB-0007,2023-03-13 06:00:00,0.181,59.8,135.8,1626.2,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",750.0,2023-11-21,6066.0,6066.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy
READ-011765,ROB-0007,2023-03-13 12:00:00,0.171,64.4,54.6,1728.6,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",756.0,2023-11-21,6060.0,6060.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy
READ-011766,ROB-0007,2023-03-13 18:00:00,0.379,50.7,72.4,818.6,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",762.0,2023-11-21,6054.0,6054.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy
READ-011767,ROB-0007,2023-03-14 00:00:00,0.146,51.4,168.1,1624.1,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",768.0,2023-11-21,6048.0,6048.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy
READ-011768,ROB-0007,2023-03-14 06:00:00,0.518,57.5,109.2,1450.1,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",774.0,2023-11-21,6042.0,6042.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy
READ-011769,ROB-0007,2023-03-14 12:00:00,0.459,53.9,103.5,1086.9,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",780.0,2023-11-21,6036.0,6036.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy
READ-011770,ROB-0007,2023-03-14 18:00:00,0.511,67.6,105.5,1677.0,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",786.0,2023-11-21,6030.0,6030.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy
READ-011771,ROB-0007,2023-03-15 00:00:00,0.169,46.9,56.5,909.2,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",792.0,2023-11-21,6024.0,6024.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy
READ-011772,ROB-0007,2023-03-15 06:00:00,0.41,46.7,130.0,1380.4,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",798.0,2023-11-21,6018.0,6018.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy
READ-011773,ROB-0007,2023-03-15 12:00:00,0.386,45.9,130.8,1100.5,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",804.0,2023-11-21,6012.0,6012.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy
READ-011774,ROB-0007,2023-03-15 18:00:00,0.421,67.4,84.5,1738.3,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",810.0,2023-11-21,6006.0,6006.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy
READ-011775,ROB-0007,2023-03-16 00:00:00,0.284,63.6,66.8,794.3,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",816.0,2023-11-21,6000.0,6000.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy
READ-011776,ROB-0007,2023-03-16 06:00:00,0.225,70.1,81.5,2024.2,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",822.0,2023-11-21,5994.0,5994.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy
READ-011777,ROB-0007,2023-03-16 12:00:00,0.251,55.1,100.0,1010.8,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",828.0,2023-11-21,5988.0,5988.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy
READ-011778,ROB-0007,2023-03-16 18:00:00,0.23,66.3,82.3,1402.5,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",834.0,2023-11-21,5982.0,5982.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy
READ-011779,ROB-0007,2023-03-17 00:00:00,0.43,48.9,63.7,839.8,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",840.0,2023-11-21,5976.0,5976.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy
READ-011780,ROB-0007,2023-03-17 06:00:00,0.482,54.8,94.8,1324.9,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",846.0,2023-11-21,5970.0,5970.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy
READ-011781,ROB-0007,2023-03-17 12:00:00,0.164,55.8,110.7,724.2,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",852.0,2023-11-21,5964.0,5964.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy
READ-011782,ROB-0007,2023-03-17 18:00:00,0.393,68.9,95.5,1774.8,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",858.0,2023-11-21,5958.0,5958.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy
READ-011783,ROB-0007,2023-03-18 00:00:00,0.318,70.0,151.2,1238.7,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",864.0,2023-11-21,5952.0,5952.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy
READ-011784,ROB-0007,2023-03-18 06:00:00,0.477,66.9,90.4,1133.9,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",870.0,2023-11-21,5946.0,5946.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy
READ-011785,ROB-0007,2023-03-18 12:00:00,0.55,46.4,118.1,1906.1,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",876.0,2023-11-21,5940.0,5940.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy
READ-011786,ROB-0007,2023-03-18 18:00:00,0.523,44.8,99.6,1325.9,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",882.0,2023-11-21,5934.0,5934.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy
READ-011787,ROB-0007,2023-03-19 00:00:00,0.348,43.5,152.7,870.0,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",888.0,2023-11-21,5928.0,5928.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy
READ-011788,ROB-0007,2023-03-19 06:00:00,0.298,71.6,136.8,867.1,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",894.0,2023-11-21,5922.0,5922.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy
READ-011789,ROB-0007,2023-03-19 12:00:00,0.193,44.0,118.6,1652.1,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",900.0,2023-11-21,5916.0,5916.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy
READ-011790,ROB-0007,2023-03-19 18:00:00,0.273,62.3,69.2,1724.9,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",906.0,2023-11-21,5910.0,5910.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy
READ-011791,ROB-0007,2023-03-20 00:00:00,0.408,55.9,97.4,1241.9,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",912.0,2023-11-21,5904.0,5904.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy
READ-011792,ROB-0007,2023-03-20 06:00:00,0.566,45.9,85.6,1831.8,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",918.0,2023-11-21,5898.0,5898.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy
READ-011793,ROB-0007,2023-03-20 12:00:00,0.177,57.0,54.7,1026.7,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",924.0,2023-11-21,5892.0,5892.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy
READ-011794,ROB-0007,2023-03-20 18:00:00,0.197,49.6,56.2,916.8,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",930.0,2023-11-21,5886.0,5886.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy
READ-011795,ROB-0007,2023-03-21 00:00:00,0.397,55.1,96.6,1592.1,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",936.0,2023-11-21,5880.0,5880.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy
READ-011796,ROB-0007,2023-03-21 06:00:00,0.188,62.1,151.4,1140.0,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",942.0,2023-11-21,5874.0,5874.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy
READ-011797,ROB-0007,2023-03-21 12:00:00,0.325,50.7,89.0,1152.3,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",948.0,2023-11-21,5868.0,5868.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy
READ-011798,ROB-0007,2023-03-21 18:00:00,0.378,66.4,105.1,692.8,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",954.0,2023-11-21,5862.0,5862.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy
READ-011799,ROB-0007,2023-03-22 00:00:00,0.167,62.2,98.2,1238.8,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",960.0,2023-11-21,5856.0,5856.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy
READ-011800,ROB-0007,2023-03-22 06:00:00,0.211,44.3,105.2,1601.7,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",966.0,2023-11-21,5850.0,5850.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy
READ-011801,ROB-0007,2023-03-22 12:00:00,0.327,65.1,83.2,1929.7,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",972.0,2023-11-21,5844.0,5844.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy
READ-011802,ROB-0007,2023-03-22 18:00:00,0.278,62.1,65.4,1847.3,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",978.0,2023-11-21,5838.0,5838.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy
READ-011803,ROB-0007,2023-03-23 00:00:00,0.417,61.4,72.1,1631.7,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",984.0,2023-11-21,5832.0,5832.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy
READ-011804,ROB-0007,2023-03-23 06:00:00,0.203,50.1,58.3,1498.2,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",990.0,2023-11-21,5826.0,5826.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy
READ-011805,ROB-0007,2023-03-23 12:00:00,0.296,42.7,85.4,659.0,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",996.0,2023-11-21,5820.0,5820.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy
READ-011806,ROB-0007,2023-03-23 18:00:00,0.248,55.9,100.9,1293.0,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",1002.0,2023-11-21,5814.0,5814.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy
READ-011807,ROB-0007,2023-03-24 00:00:00,0.283,61.3,166.3,794.4,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",1008.0,2023-11-21,5808.0,5808.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy
READ-011808,ROB-0007,2023-03-24 06:00:00,0.361,59.4,126.3,1402.3,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",1014.0,2023-11-21,5802.0,5802.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy
READ-011809,ROB-0007,2023-03-24 12:00:00,0.301,70.9,96.7,1085.0,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",1020.0,2023-11-21,5796.0,5796.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy
READ-011810,ROB-0007,2023-03-24 18:00:00,0.215,47.5,99.5,986.3,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",1026.0,2023-11-21,5790.0,5790.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy
READ-011811,ROB-0007,2023-03-25 00:00:00,0.492,50.4,108.2,2013.2,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",1032.0,2023-11-21,5784.0,5784.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy
READ-011812,ROB-0007,2023-03-25 06:00:00,0.267,58.3,151.2,1151.3,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",1038.0,2023-11-21,5778.0,5778.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy
READ-011813,ROB-0007,2023-03-25 12:00:00,0.392,53.0,114.6,1375.5,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",1044.0,2023-11-21,5772.0,5772.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy
READ-011814,ROB-0007,2023-03-25 18:00:00,0.156,67.4,87.0,1667.7,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",1050.0,2023-11-21,5766.0,5766.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy
READ-011815,ROB-0007,2023-03-26 00:00:00,0.442,58.8,148.2,1154.2,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",1056.0,2023-11-21,5760.0,5760.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy
READ-011816,ROB-0007,2023-03-26 06:00:00,0.424,51.2,119.8,1984.7,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",1062.0,2023-11-21,5754.0,5754.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy
READ-011817,ROB-0007,2023-03-26 12:00:00,0.327,60.3,156.9,790.4,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",1068.0,2023-11-21,5748.0,5748.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy
READ-011818,ROB-0007,2023-03-26 18:00:00,0.431,47.7,116.5,1058.3,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",1074.0,2023-11-21,5742.0,5742.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy
READ-011819,ROB-0007,2023-03-27 00:00:00,0.336,63.9,125.0,1803.3,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",1080.0,2023-11-21,5736.0,5736.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy
READ-011820,ROB-0007,2023-03-27 06:00:00,0.396,56.9,155.4,1806.0,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",1086.0,2023-11-21,5730.0,5730.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy
READ-011821,ROB-0007,2023-03-27 12:00:00,0.511,66.2,128.0,925.8,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",1092.0,2023-11-21,5724.0,5724.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy
READ-011822,ROB-0007,2023-03-27 18:00:00,0.389,67.3,113.5,1796.3,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",1098.0,2023-11-21,5718.0,5718.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy
READ-011823,ROB-0007,2023-03-28 00:00:00,0.207,50.7,109.0,1383.1,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",1104.0,2023-11-21,5712.0,5712.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy
READ-011824,ROB-0007,2023-03-28 06:00:00,0.329,65.7,122.9,819.2,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",1110.0,2023-11-21,5706.0,5706.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy
READ-011825,ROB-0007,2023-03-28 12:00:00,0.435,70.9,121.0,1478.1,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",1116.0,2023-11-21,5700.0,5700.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy
READ-011826,ROB-0007,2023-03-28 18:00:00,0.168,48.2,120.3,1366.8,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",1122.0,2023-11-21,5694.0,5694.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy
READ-011827,ROB-0007,2023-03-29 00:00:00,0.182,47.3,113.3,825.2,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",1128.0,2023-11-21,5688.0,5688.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy
READ-011828,ROB-0007,2023-03-29 06:00:00,0.389,62.6,68.3,1632.1,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",1134.0,2023-11-21,5682.0,5682.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy
READ-011829,ROB-0007,2023-03-29 12:00:00,0.361,53.1,74.2,972.7,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",1140.0,2023-11-21,5676.0,5676.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy
READ-011830,ROB-0007,2023-03-29 18:00:00,0.378,65.6,123.1,1293.1,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",1146.0,2023-11-21,5670.0,5670.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy
READ-011831,ROB-0007,2023-03-30 00:00:00,0.448,71.5,137.3,1951.1,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",1152.0,2023-11-21,5664.0,5664.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy
READ-011832,ROB-0007,2023-03-30 06:00:00,0.498,49.2,73.6,955.5,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",1158.0,2023-11-21,5658.0,5658.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy
READ-011833,ROB-0007,2023-03-30 12:00:00,0.344,69.8,152.8,1265.1,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",1164.0,2023-11-21,5652.0,5652.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy
