reading_id,robot_id,timestamp,vibration_level,motor_temperature,torque_load,power_consumption,model_type,factory_location,operating_environment,cumulative_hours,failure_time,rul_hours_raw,rul_hours,is_failure_robot,label_status,total_maintenance_count,total_downtime_hours,avg_downtime_hours,repair_count,replacement_count,lubrication_count,calibration_count,inspection_count,health_risk_label,vibration_rolling_mean_7d,temperature_rolling_mean_7d,torque_rolling_mean_7d,power_rolling_mean_7d,vibration_rolling_std_7d,temperature_rolling_std_7d,torque_rolling_std_7d,power_rolling_std_7d,wear_trend_slope,load_stress_index,vibration_short_long_diff,temperature_short_long_diff
READ-011721,ROB-0007,2023-03-02 12:00:00,0.493,55.9,101.4,851.8,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",492.0,2023-11-21,6324.0,6324.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy,0.36757142857142855,57.01428571428572,109.88928571428572,1202.7714285714285,0.10160942963365263,7.851006742979328,27.76192889132879,455.6594365492744,0.002553913519430761,49888.8,0.08567857142857149,0.13571428571427901
READ-011722,ROB-0007,2023-03-02 18:00:00,0.295,42.8,71.5,1573.3,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",498.0,2023-11-21,6318.0,6318.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy,0.36525,56.271428571428565,109.70357142857142,1194.65,0.10252718699971285,8.181861471746945,28.00847070471595,446.5428986898913,0.001957580733442802,35607.0,0.033999999999999975,-0.9214285714285637
READ-011723,ROB-0007,2023-03-03 00:00:00,0.319,49.6,72.8,1693.8,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",504.0,2023-11-21,6312.0,6312.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy,0.3706428571428572,56.05714285714286,107.43214285714286,1205.9535714285714,0.09549799853854393,8.278102688840244,28.340209016341912,455.25846340874443,5.035577449370569e-05,36691.2,-0.032142857142857195,-1.9821428571428612
READ-011724,ROB-0007,2023-03-03 06:00:00,0.204,59.3,116.5,1863.7,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",510.0,2023-11-21,6306.0,6306.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy,0.36607142857142855,55.903571428571425,107.74642857142858,1211.0928571428572,0.10035637556429651,8.172196864203745,28.392036991914914,462.03574972199294,-0.001487684729064039,59415.0,-0.038321428571428506,-4.003571428571419
READ-011725,ROB-0007,2023-03-03 12:00:00,0.311,52.4,68.1,804.9,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",516.0,2023-11-21,6300.0,6300.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy,0.3585357142857143,55.357142857142854,106.06785714285715,1209.1928571428573,0.09604338608452964,7.8597629109199545,29.31551294011073,463.6476758860087,-0.0006570881226053636,35139.6,-0.07628571428571429,-4.3321428571428555
READ-011726,ROB-0007,2023-03-03 18:00:00,0.449,52.8,57.5,1330.3,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",522.0,2023-11-21,6294.0,6294.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy,0.3588571428571429,55.214285714285715,102.9,1225.3071428571427,0.09634072031874374,7.868912781305195,29.609207777061275,459.57316745365614,0.0006579091406677613,30015.0,-0.03810714285714284,-1.6892857142857167
READ-011727,ROB-0007,2023-03-04 00:00:00,0.283,69.2,128.5,952.7,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",528.0,2023-11-21,6288.0,6288.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy,0.3548571428571429,55.625,104.50357142857142,1207.6821428571427,0.0971065525064223,8.29219289229109,29.740799786785704,460.25055419007936,0.00038423645320196997,67848.0,-0.043107142857142955,2.799999999999997
READ-011728,ROB-0007,2023-03-04 06:00:00,0.196,50.7,90.7,1975.1,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",534.0,2023-11-21,6282.0,6282.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy,0.3528214285714286,55.746428571428574,102.3,1205.5928571428572,0.0998788353257674,8.190033787424406,28.31203120779419,456.4798116736473,-0.0015979748221127531,48433.8,-0.043071428571428594,0.5285714285714178
READ-011729,ROB-0007,2023-03-04 12:00:00,0.221,53.6,166.9,1001.7,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",540.0,2023-11-21,6276.0,6276.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy,0.35025,56.13928571428571,106.10714285714286,1177.675,0.10237173546551917,7.790133326758741,29.59337924668448,443.55386797580337,-0.00304679802955665,90126.0,-0.063,0.4357142857142904
READ-011730,ROB-0007,2023-03-04 18:00:00,0.356,48.7,96.6,1767.7,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",546.0,2023-11-21,6270.0,6270.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy,0.3504285714285715,55.65714285714285,106.62142857142858,1193.55,0.1023774528748536,7.818848478797339,29.286052262858128,456.71437098767404,-0.002998357963875206,52743.6,-0.08642857142857147,-0.1071428571428541
READ-011731,ROB-0007,2023-03-05 00:00:00,0.192,51.0,149.8,1885.8,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",552.0,2023-11-21,6264.0,6264.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy,0.3435,55.61071428571428,109.05,1220.9142857142856,0.10636781050257227,7.843342979911629,29.963131666420644,474.71829441008384,-0.0038866995073891636,82689.6,-0.10225000000000001,-4.61071428571428
READ-011732,ROB-0007,2023-03-05 06:00:00,0.363,70.4,136.3,1338.8,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",558.0,2023-11-21,6258.0,6258.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy,0.34167857142857144,55.76428571428572,108.8142857142857,1216.8964285714285,0.10554937534121482,8.094406586613866,29.711884569244088,473.1697232746507,-0.003183087027914615,76055.40000000001,-0.05867857142857141,0.1607142857142847
READ-011733,ROB-0007,2023-03-05 12:00:00,0.277,51.9,99.1,1755.7,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",564.0,2023-11-21,6252.0,6252.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy,0.3400357142857143,55.435714285714276,107.01071428571429,1252.1,0.10620681506446551,8.056431260557282,28.658465742781125,475.35217198137144,-0.003809250136836344,55892.399999999994,-0.04303571428571429,0.06428571428572383
READ-011734,ROB-0007,2023-03-05 18:00:00,0.505,69.5,59.7,1581.0,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",570.0,2023-11-21,6246.0,6246.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy,0.3463214285714286,55.73571428571428,104.86428571428571,1276.85,0.11064492877918208,8.423213703838284,29.889329376585405,473.7309054101712,-0.0026778872468527647,34029.0,-0.012071428571428566,4.964285714285722
READ-011735,ROB-0007,2023-03-06 00:00:00,0.28,58.3,155.8,1494.0,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",576.0,2023-11-21,6240.0,6240.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy,0.3428928571428571,56.28928571428571,105.20714285714287,1290.1571428571426,0.11117731559380949,8.042311225093806,30.4311965730519,474.43523495764094,-0.0029324028461959503,89740.8,0.013357142857142956,6.235714285714295
READ-011736,ROB-0007,2023-03-06 06:00:00,0.551,61.6,98.4,1585.4,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",582.0,2023-11-21,6234.0,6234.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy,0.3503928571428571,56.285714285714285,105.57142857142857,1321.5964285714285,0.11792349663320315,8.03984126827437,30.28074632309446,463.26529754849776,-0.0014096880131362892,57268.8,0.052857142857142936,4.039285714285718
READ-011737,ROB-0007,2023-03-06 12:00:00,0.347,56.6,139.0,1253.8,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",588.0,2023-11-21,6228.0,6228.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy,0.35082142857142856,55.975,106.675,1312.439285714286,0.11788728250180928,7.844300832805658,30.932370974014823,461.93133315203767,-0.001556923918992885,81732.0,0.06992857142857145,5.524999999999999
READ-011738,ROB-0007,2023-03-06 18:00:00,0.281,57.5,71.0,945.7,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",594.0,2023-11-21,6222.0,6222.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy,0.3468928571428571,55.76428571428571,104.23571428571428,1316.1964285714287,0.11833077909159262,7.715650966786263,30.957332815125657,458.3646772976509,-0.001753968253968254,42174.0,0.017857142857142905,2.7357142857142875
READ-011739,ROB-0007,2023-03-07 00:00:00,0.398,62.8,81.0,1908.7,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",600.0,2023-11-21,6216.0,6216.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy,0.34467857142857145,56.31428571428571,103.67499999999998,1325.6142857142859,0.11670477268841228,7.6459001013476735,31.239773141396636,467.97894833491796,-0.00047865353037766746,48600.0,0.0495714285714286,3.3107142857142904
READ-011740,ROB-0007,2023-03-07 06:00:00,0.277,68.0,56.5,1771.6,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",606.0,2023-11-21,6210.0,6210.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy,0.33971428571428575,56.885714285714286,101.92142857142856,1352.2821428571428,0.11651477640923118,7.905024856976609,32.4811096912111,471.47040601016084,-0.00041269841269841296,34239.0,-0.013964285714285651,4.339285714285708
READ-011741,ROB-0007,2023-03-07 12:00:00,0.181,40.9,81.9,1589.1,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",612.0,2023-11-21,6204.0,6204.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy,0.3321071428571428,56.357142857142854,100.39285714285714,1380.7642857142857,0.1197476789493501,8.462397373804265,32.37636230305741,460.3010691197706,-0.0011546250684181711,50122.8,-0.047857142857142765,0.9428571428571431
READ-011742,ROB-0007,2023-03-07 18:00:00,0.299,53.2,112.4,1770.6,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",618.0,2023-11-21,6198.0,6198.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy,0.3366785714285715,56.574999999999996,101.68571428571428,1372.3071428571427,0.11574590739790798,8.292058896362276,32.096067767525156,450.4309836791877,-0.0026778872468527642,69463.2,-0.04792857142857143,-0.3499999999999943
READ-011743,ROB-0007,2023-03-08 00:00:00,0.332,58.0,93.0,1317.4,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",624.0,2023-11-21,6192.0,6192.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy,0.3362857142857143,56.17857142857143,99.70714285714287,1352.2250000000001,0.11574232464524689,7.928446540796283,30.79072646071926,439.37046768117006,-0.0026622879036672137,58032.0,-0.06403571428571425,-1.153571428571425
READ-011744,ROB-0007,2023-03-08 06:00:00,0.522,65.4,141.2,1157.9,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",630.0,2023-11-21,6186.0,6186.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy,0.34771428571428575,56.396428571428565,102.00357142857142,1373.4107142857142,0.1177724916453745,8.099359011805591,31.41814151731635,413.53275775058484,-0.0023557744937055276,88956.0,-0.014214285714285735,-2.021428571428558
READ-011745,ROB-0007,2023-03-08 12:00:00,0.554,69.0,100.6,995.1,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",636.0,2023-11-21,6180.0,6180.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy,0.35021428571428576,57.20714285714286,101.11428571428573,1385.75,0.12145792051170017,8.186933065310424,31.079011785206017,395.91460218362977,0.000250136836343734,63981.6,0.07653571428571432,4.192857142857143
READ-011746,ROB-0007,2023-03-08 18:00:00,0.38,51.7,111.6,1832.2,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",642.0,2023-11-21,6174.0,6174.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy,0.34553571428571433,57.267857142857146,102.42857142857143,1420.7642857142855,0.11749341420246667,8.13766066901424,30.700812598038755,390.2559959577199,0.0017463054187192128,71647.2,0.10146428571428573,3.75714285714286
READ-011747,ROB-0007,2023-03-09 00:00:00,0.273,71.3,59.0,587.8,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",648.0,2023-11-21,6168.0,6168.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy,0.33521428571428574,57.86071428571428,100.70714285714287,1419.2178571428572,0.1102436215146078,8.538468042215575,31.75652663826737,393.57270969601007,0.0029282977558839638,38232.0,0.09703571428571428,6.489285714285714
READ-011748,ROB-0007,2023-03-09 06:00:00,0.416,55.3,105.9,1760.4,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",654.0,2023-11-21,6162.0,6162.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy,0.34125000000000005,57.40714285714286,100.8107142857143,1440.9285714285713,0.10986072833196421,8.314286168839429,31.769008183328324,395.07874494712337,0.0028251231527093605,69258.6,0.0645,4.4178571428571445
READ-011749,ROB-0007,2023-03-09 12:00:00,0.333,55.5,64.4,693.0,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",660.0,2023-11-21,6156.0,6156.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy,0.33553571428571427,57.392857142857146,99.48928571428571,1435.257142857143,0.10575985450726016,8.31731476305454,32.50457904250045,404.86755258019207,0.003968527640941435,42504.00000000001,0.014964285714285763,1.057142857142857
READ-011750,ROB-0007,2023-03-09 18:00:00,0.3,47.4,102.1,924.7,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",666.0,2023-11-21,6150.0,6150.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy,0.33571428571428574,57.55714285714286,100.58214285714287,1412.0928571428572,0.10569307666553408,8.059842318622513,32.0397675763918,415.1022747054128,0.003384236453201971,67998.59999999999,-0.005214285714285671,-0.18214285714285694
READ-011751,ROB-0007,2023-03-10 00:00:00,0.394,60.4,163.7,1503.9,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",672.0,2023-11-21,6144.0,6144.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy,0.3383928571428571,57.94285714285714,103.82857142857142,1405.310714285714,0.10620292919365351,7.922187715590837,33.68353655601852,411.86787555961314,0.003682266009852217,110006.4,0.02235714285714291,-3.2928571428571445
READ-011752,ROB-0007,2023-03-10 06:00:00,0.359,59.4,92.8,1983.3,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",678.0,2023-11-21,6138.0,6138.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy,0.3439285714285715,57.94642857142857,102.98214285714286,1409.582142857143,0.10292749284359741,7.9228447071723185,33.65108609299403,417.3811199598532,0.0027679255610290093,62918.4,0.002571428571428558,-2.271428571428565
READ-011753,ROB-0007,2023-03-10 12:00:00,0.466,45.4,101.3,1943.5,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",684.0,2023-11-21,6132.0,6132.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy,0.3494642857142857,57.69642857142857,104.16785714285713,1450.2464285714286,0.105233244339827,8.209591596412961,32.95416630290588,411.71351103887406,0.0034085933223864267,69289.2,0.030285714285714305,-4.546428571428578
READ-011754,ROB-0007,2023-03-10 18:00:00,0.301,44.9,103.4,1146.1,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",690.0,2023-11-21,6126.0,6126.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy,0.34417857142857144,57.41428571428572,105.80714285714285,1443.6678571428572,0.10375507254763544,8.514202265135609,31.66306328704753,415.1582715182878,0.0038404488232074434,71346.0,0.035821428571428615,-4.88928571428572
READ-011755,ROB-0007,2023-03-11 00:00:00,0.329,73.2,82.7,1127.2,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",696.0,2023-11-21,6120.0,6120.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy,0.34582142857142856,57.55714285714286,104.17142857142856,1449.8999999999999,0.10311268685509173,8.74957897702126,31.630328356779234,408.77583733041826,0.0032427476737821553,57559.200000000004,0.01792857142857146,-1.8321428571428555
READ-011756,ROB-0007,2023-03-11 06:00:00,0.506,61.4,133.5,597.0,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",702.0,2023-11-21,6114.0,6114.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy,0.3568928571428572,57.93928571428571,105.7,1400.6821428571427,0.10307291172890748,8.672320347614033,31.987358614163686,425.80702206478713,0.00323727422003284,93717.0,0.043607142857142844,-1.7142857142857082
READ-011757,ROB-0007,2023-03-11 12:00:00,0.24,50.7,61.4,1177.4,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",708.0,2023-11-21,6108.0,6108.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy,0.3575714285714286,57.83571428571429,101.93214285714285,1406.957142857143,0.10220401839292521,8.743090998705227,30.699077722561533,420.9767913270023,0.0012950191570881215,43471.2,-0.013571428571428568,-0.2857142857142918
READ-011758,ROB-0007,2023-03-11 18:00:00,0.275,55.4,94.6,1469.0,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",714.0,2023-11-21,6102.0,6102.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy,0.35467857142857145,58.074999999999996,101.86071428571428,1396.2892857142856,0.10338960961170805,8.573845889292244,30.71426667281311,415.24231242625086,0.0006724137931034484,67544.4,-0.017178571428571432,2.1000000000000085
READ-011759,ROB-0007,2023-03-12 00:00:00,0.482,65.8,88.4,1856.7,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",720.0,2023-11-21,6096.0,6096.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy,0.3650357142857143,58.603571428571435,99.66785714285713,1395.25,0.10098715801851296,8.577726632383104,29.325289977681948,414.0063450041597,0.00032211275314723554,63648.00000000001,0.010714285714285732,-0.278571428571432
READ-011760,ROB-0007,2023-03-12 06:00:00,0.495,66.2,132.7,1261.9,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",726.0,2023-11-21,6090.0,6090.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy,0.36974999999999997,58.45357142857142,99.53928571428573,1392.5035714285714,0.10392683501885863,8.398654307678962,29.166194780763206,414.64926140868994,0.0012662835249042138,96340.2,0.0032500000000000306,1.0714285714285765
READ-011761,ROB-0007,2023-03-12 12:00:00,0.457,54.6,66.0,1320.5,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",732.0,2023-11-21,6084.0,6084.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy,0.3761785714285715,58.550000000000004,98.35714285714286,1376.9607142857144,0.10354353300671777,8.335888497157171,29.84749420056751,408.6439583497679,0.0011748768472906398,48312.0,0.051071428571428545,1.9499999999999957
READ-011762,ROB-0007,2023-03-12 18:00:00,0.166,48.9,125.7,1420.4,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",738.0,2023-11-21,6078.0,6078.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy,0.3640714285714286,57.814285714285724,100.71428571428571,1371.2250000000001,0.10766027795680015,8.242200096689148,29.282313133252693,406.7969132271173,0.0006442255062944711,92766.6,0.035928571428571476,1.0607142857142762
READ-011763,ROB-0007,2023-03-13 00:00:00,0.533,48.2,85.4,1613.3,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",744.0,2023-11-21,6072.0,6072.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy,0.3731071428571429,57.45357142857143,98.2,1375.4857142857145,0.11091082146238183,8.438820443414507,27.334918653213123,408.7505340028545,0.0012252326217843455,63537.600000000006,0.039642857142857146,-2.978571428571435
READ-011764,ROB-0007,2023-03-13 06:00:00,0.181,59.8,135.8,1626.2,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",750.0,2023-11-21,6066.0,6066.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy,0.3598928571428571,57.38928571428572,99.53571428571429,1376.9428571428573,0.1109725822947454,8.412879864769717,28.243717286107486,409.59841075770515,0.0012175697865353034,101850.00000000001,-0.02564285714285708,-4.51428571428572
READ-011765,ROB-0007,2023-03-13 12:00:00,0.171,64.4,54.6,1728.6,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",756.0,2023-11-21,6060.0,6060.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy,0.35360714285714284,57.667857142857144,96.52142857142859,1393.8999999999999,0.11657308605134552,8.5143040241627,28.379365967167306,414.1148749195436,-0.00028051450465243577,41277.6,-0.0908571428571428,-2.3428571428571416
READ-011766,ROB-0007,2023-03-13 18:00:00,0.379,50.7,72.4,818.6,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",762.0,2023-11-21,6054.0,6054.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy,0.3571071428571429,57.425000000000004,96.57142857142857,1389.3607142857143,0.1157808719843668,8.61564575942233,28.333932766768317,419.8663988031371,-0.0006691297208538588,55168.8,-0.04110714285714284,-1.6499999999999986
READ-011767,ROB-0007,2023-03-14 00:00:00,0.146,51.4,168.1,1624.1,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",768.0,2023-11-21,6048.0,6048.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy,0.3481071428571429,57.01785714285715,99.68214285714286,1379.1964285714287,0.12210600715823526,8.621594489094905,31.19760263310165,410.16107448636467,-0.001904488232074439,129100.79999999999,-0.12885714285714286,-0.44285714285715017
READ-011768,ROB-0007,2023-03-14 06:00:00,0.518,57.5,109.2,1450.1,ARM-X7,Fukuoka Center,"Heavy Industrial (30-40°C, 70% RH)",774.0,2023-11-21,6042.0,6042.0,True,labelled_failure_timeline,5,47.0,9.4,1,0,0,2,2,Healthy,0.3567142857142857,56.64285714285715,101.56428571428572,1367.7142857142858,0.12535870226196605,8.350312860469657,30.065080203103538,403.21036391211135,-0.0012134646962233175,84520.8,-0.05321428571428566,-0.642857142857153
